Employee_ID,Att_Date,Status,Hours Worked 
E0115,03-03-2025,PRESENT,7
E0115,04 Mar 2025,PRESENT,7.5
E0115,03/05/2025,P,8
E0115,06-03-2025,Present,8
E0115,07-03-2025,Present,8
E0115,11-03-2025,P,7
E0115,2025-03-12,Present,7
E0115,13-03-2025,Present,7
E0116,03 Jan 2025,Present,7.5
E0116,06 Jan 2025,leave,
E0116,01/07/2025,PRESENT,8
E0116,01/08/2025,Present,8
E0116,09-01-2025,P,8
E0116,10 Jan 2025,P,9
E0116,13 Jan 2025,present,7
E0116,14 Jan 2025,absent,
E0116,15 Jan 2025,present,8
E0116,16 Jan 2025,present,9
E0116,01/17/2025,Present,7
E0116,20 Jan 2025,Present,8
E0116,2025-01-21,Present,8
E0116,22-01-2025,present,8
E0116,24-01-2025,WFH,9
E0116,27 Jan 2025,On Leave,
E0116,28-01-2025,Absent,
E0116,01/29/2025,Present,8
E0116,30-01-2025,Present,9
E0116,01/31/2025,Leave,
E0116,03-02-2025,present,8
E0116,02/04/2025,PRESENT,9
E0116,06 Feb 2025,Present,7.5
E0116,02/10/2025,Present,7.5
E0116,2025-02-12,PRESENT,8
E0116,14 Feb 2025,leave,
E0116,2025-02-17,Present,7
E0116,18 Feb 2025,present,7
E0116,2025-02-20,wfh,8
E0116,2025-02-21,Present,9
E0116,2025-02-24,P,8
E0116,25 Feb 2025,Present,8
E0116,27 Feb 2025,Present,8
E0116,03/03/2025,On Leave,
E0116,2025-03-05,Work From Home,8
E0116,03/06/2025,P,9
E0116,10 Mar 2025,present,7.5
E0116,03/12/2025,Present,8
E0116,2025-03-14,Present,8
E0116,17-03-2025,present,8
E0116,18 Mar 2025,P,8
E0116,2025-03-19,P,8
E0117,2025-01-02,present,8
E0117,2025-01-03,Present,9
E0117,06 Jan 2025,P,8
E0117,2025-01-07,present,8
E0117,09 Jan 2025,Present,8
E0117,10 Jan 2025,PRESENT,8
E0117,01/13/2025,Present,9
E0117,14 Jan 2025,present,8
E0117,01/16/2025,P,7
E0117,17-01-2025,present,7
E0117,20 Jan 2025,Present,9
E0117,21-01-2025,present,8
E0117,01/23/2025,PRESENT,7.5
E0117,01/24/2025,present,8
E0117,28 Jan 2025,Present,7
E0117,01/29/2025,present,8
E0117,2025-01-31,P,7.5
E0117,2025-02-03,PRESENT,7
E0117,2025-02-05,Leave,
E0117,06 Feb 2025,PRESENT,8
E0117,07 Feb 2025,P,8
E0117,2025-02-10,PRESENT,7.5
E0117,11 Feb 2025,PRESENT,8
E0117,2025-02-13,present,9
E0117,02/14/2025,A,
E0117,02/17/2025,P,8
E0117,2025-02-19,Work From Home,8
E0117,2025-02-20,P,8
E0117,02/24/2025,P,8
E0117,2025-02-25,P,8
E0117,26-02-2025,PRESENT,8
E0117,02/27/2025,WFH,8
E0117,28-02-2025,present,9
E0117,03/03/2025,present,8
E0117,04 Mar 2025,P,7.5
E0117,2025-03-05,leave,
E0117,06-03-2025,Present,7.5
E0117,2025-03-07,PRESENT,8
E0117,2025-03-10,Present,8
E0117,03/11/2025,Present,8
E0117,12 Mar 2025,Present,7.5
E0117,13 Mar 2025,present,7.5
E0117,03/14/2025,Present,7
E0118,02 Jan 2025,PRESENT,7.5
E0118,01/03/2025,P,8
E0118,07-01-2025,leave,
E0118,01/08/2025,P,7.5
E0118,2025-01-09,PRESENT,7
E0118,13-01-2025,PRESENT,7
E0118,2025-01-15,PRESENT,8
E0118,16 Jan 2025,present,9
E0118,17 Jan 2025,Work From Home,7.5
E0118,2025-01-21,present,8
E0118,2025-01-23,present,7
E0118,2025-01-28,present,8
E0118,2025-01-29,P,7
E0118,01/30/2025,P,8
E0118,01/31/2025,Present,8
E0118,2025-02-03,present,8
E0118,2025-02-04,P,7
E0118,02/05/2025,PRESENT,9
E0118,06 Feb 2025,L,
E0118,02/07/2025,Present,7.5
E0118,2025-02-10,PRESENT,7
E0118,02/11/2025,PRESENT,8
E0118,02/13/2025,Present,9
E0118,14-02-2025,Absent,
E0118,17 Feb 2025,PRESENT,8
E0118,2025-02-19,Present,7
E0118,2025-02-20,PRESENT,9
E0118,2025-02-21,On Leave,
E0118,02/24/2025,leave,
E0118,25 Feb 2025,On Leave,
E0118,27-02-2025,Present,8
E0118,03/03/2025,Work From Home,8
E0118,05-03-2025,leave,
E0118,07-03-2025,present,8
E0118,10-03-2025,Present,9
E0118,12-03-2025,present,7.5
E0118,13 Mar 2025,Present,8
E0118,14-03-2025,P,8
E0118,17-03-2025,P,8
E0118,19-03-2025,PRESENT,8
E0118,2025-03-20,Leave,
E0118,21-03-2025,Present,7.5
E0119,01/02/2025,P,9
E0119,2025-01-06,PRESENT,9
E0119,07 Jan 2025,PRESENT,8
E0119,09-01-2025,Present,7.5
E0119,10 Jan 2025,present,8
E0119,01/13/2025,Present,8
E0119,14-01-2025,A,
E0119,01/15/2025,present,8
E0119,17-01-2025,Present,8
E0119,2025-01-20,Present,8
E0119,01/21/2025,Present,7.5
E0119,22-01-2025,Absent,
E0119,23 Jan 2025,Present,9
E0119,24 Jan 2025,P,7.5
E0119,27 Jan 2025,P,7.5
E0119,28 Jan 2025,PRESENT,9
E0119,30-01-2025,Present,7
E0119,31-01-2025,PRESENT,9
E0119,03-02-2025,L,
E0119,2025-02-05,PRESENT,7
E0119,2025-02-06,P,7
E0119,2025-02-07,Present,8
E0119,10 Feb 2025,Work From Home,8
E0119,11 Feb 2025,PRESENT,8
E0119,12 Feb 2025,P,8
E0119,13-02-2025,P,9
E0119,18-02-2025,PRESENT,8
E0119,02/19/2025,P,8
E0119,20 Feb 2025,P,7.5
E0119,2025-02-21,P,9
E0119,24 Feb 2025,PRESENT,9
E0119,02/25/2025,P,8
E0119,2025-02-27,present,7
E0119,28-02-2025,P,8
E0119,03/03/2025,PRESENT,8
E0119,04 Mar 2025,P,7.5
E0119,2025-03-05,PRESENT,8
E0119,07 Mar 2025,P,8
E0119,11-03-2025,present,7
E0119,03/12/2025,P,9
E0119,03/14/2025,Present,8
E0120,02-01-2025,present,8
E0120,06-01-2025,Present,8
E0120,08-01-2025,present,8
E0120,01/09/2025,present,7.5
E0120,10-01-2025,present,7
E0120,13-01-2025,P,9
E0120,2025-01-15,P,8
E0120,17-01-2025,L,
E0120,2025-01-20,Present,7
E0120,2025-01-22,absent,
E0120,23 Jan 2025,Present,7
E0120,01/24/2025,PRESENT,8
E0120,27 Jan 2025,Present,7.5
E0120,01/28/2025,absent,
E0120,30 Jan 2025,PRESENT,8
E0120,01/31/2025,Present,7
E0120,03-02-2025,present,9
E0120,04-02-2025,Present,8
E0120,02/06/2025,Work From Home,7.5
E0120,07-02-2025,present,8
E0120,11-02-2025,PRESENT,8
E0120,12 Feb 2025,Present,7.5
E0120,2025-02-13,PRESENT,8
E0120,14-02-2025,P,7.5
E0120,02/17/2025,On Leave,
E0120,18-02-2025,leave,
E0120,02/20/2025,Absent,
E0120,2025-02-21,Present,9
E0120,02/25/2025,Leave,
E0120,26 Feb 2025,Present,7
E0120,2025-02-27,PRESENT,8
E0120,2025-02-28,A,
E0120,03/03/2025,present,7
E0120,04 Mar 2025,L,
E0120,05 Mar 2025,Present,9
E0120,2025-03-06,P,7.5
E0120,07-03-2025,present,9
E0120,11-03-2025,present,8
E0120,03/13/2025,Present,7
E0120,14 Mar 2025,Work From Home,7.5
E0120,17 Mar 2025,present,7
E0120,03/18/2025,Present,9
E0120,03/19/2025,present,9
E0120,20 Mar 2025,present,7
E0120,2025-03-21,present,8
E0121,02-01-2025,Leave,
E0121,2025-01-03,present,8
E0121,06-01-2025,present,8
E0121,07-01-2025,PRESENT,9
E0121,08-01-2025,P,9
E0121,2025-01-09,PRESENT,7
E0121,10-01-2025,PRESENT,7.5
E0121,01/13/2025,PRESENT,9
E0121,14-01-2025,Absent,
E0121,15-01-2025,Present,9
E0121,2025-01-16,PRESENT,8
E0121,01/17/2025,present,7
E0121,20 Jan 2025,P,8
E0121,01/21/2025,PRESENT,7.5
E0121,23-01-2025,PRESENT,7
E0121,01/24/2025,Present,8
E0121,27-01-2025,present,8
E0121,01/29/2025,present,8
E0121,01/30/2025,present,8
E0121,31-01-2025,P,8
E0121,04-02-2025,leave,
E0121,02/06/2025,PRESENT,8
E0121,02/07/2025,present,8
E0121,10-02-2025,present,8
E0121,2025-02-11,PRESENT,8
E0121,02/13/2025,Leave,
E0121,17-02-2025,present,8
E0121,19 Feb 2025,Present,8
E0121,02/20/2025,A,
E0121,02/21/2025,PRESENT,8
E0121,24 Feb 2025,Work From Home,9
E0121,26 Feb 2025,P,8
E0121,27-02-2025,P,9
E0121,04 Mar 2025,Present,8
E0121,2025-03-05,present,8
E0121,2025-03-07,P,8
E0121,2025-03-11,Present,9
E0121,12-03-2025,P,7
E0121,03/14/2025,PRESENT,8
E0121,17 Mar 2025,Work From Home,8
E0121,18-03-2025,PRESENT,8
E0121,03/19/2025,absent,
E0121,2025-03-21,Present,7.5
E0122,03 Jan 2025,present,8
E0122,06-01-2025,leave,
E0122,01/07/2025,P,8
E0122,09-01-2025,leave,
E0122,13-01-2025,P,8
E0122,15-01-2025,PRESENT,7.5
E0122,16 Jan 2025,Present,7.5
E0122,01/20/2025,wfh,9
E0122,21 Jan 2025,PRESENT,7.5
E0122,23-01-2025,P,8
E0122,24-01-2025,P,7.5
E0122,2025-01-27,PRESENT,9
E0122,28 Jan 2025,PRESENT,8
E0122,01/29/2025,Present,9
E0122,30 Jan 2025,P,9
E0122,01/31/2025,Present,8
E0122,03 Feb 2025,PRESENT,8
E0122,05 Feb 2025,P,7.5
E0122,2025-02-06,Work From Home,8
E0122,2025-02-07,P,8
E0122,02/10/2025,PRESENT,9
E0122,2025-02-11,A,
E0122,12 Feb 2025,present,8
E0122,02/13/2025,Leave,
E0122,17-02-2025,P,8
E0122,18 Feb 2025,Leave,
E0122,20 Feb 2025,Present,8
E0122,2025-02-21,Present,7
E0122,24-02-2025,present,7
E0122,2025-02-25,Present,8
E0122,26 Feb 2025,absent,
E0122,2025-02-27,present,7.5
E0122,28 Feb 2025,PRESENT,9
E0122,03/03/2025,WFH,9
E0122,05-03-2025,Present,9
E0122,06-03-2025,Present,8
E0122,2025-03-07,present,8
E0122,10-03-2025,P,8
E0122,03/11/2025,PRESENT,8
E0122,13 Mar 2025,absent,
E0122,17 Mar 2025,P,8
E0122,18 Mar 2025,P,8
E0122,19 Mar 2025,P,9
E0122,03/21/2025,P,8
E0123,02 Jan 2025,present,8
E0123,03-01-2025,wfh,8
E0123,01/06/2025,present,7
E0123,2025-01-07,PRESENT,7
E0123,01/08/2025,A,
E0123,2025-01-10,present,7
E0123,13 Jan 2025,Present,8
E0123,15 Jan 2025,P,8
E0123,16 Jan 2025,Present,8
E0123,2025-01-17,P,8
E0123,20-01-2025,PRESENT,8
E0123,01/21/2025,wfh,9
E0123,01/22/2025,absent,
E0123,23 Jan 2025,wfh,9
E0123,28-01-2025,Present,7.5
E0123,01/29/2025,Leave,
E0123,2025-01-30,PRESENT,7.5
E0123,02/03/2025,PRESENT,9
E0123,04-02-2025,PRESENT,8
E0123,05 Feb 2025,Present,7.5
E0123,06 Feb 2025,Present,8
E0123,02/07/2025,present,7.5
E0123,10-02-2025,Present,8
E0123,2025-02-11,wfh,7
E0123,02/13/2025,present,9
E0123,2025-02-14,Leave,
E0123,17-02-2025,WFH,8
E0123,18 Feb 2025,PRESENT,7.5
E0123,19 Feb 2025,Present,8
E0123,2025-02-20,Present,8
E0123,2025-02-21,Present,7
E0123,24-02-2025,PRESENT,8
E0123,26-02-2025,Present,9
E0123,2025-02-27,P,8
E0123,28 Feb 2025,P,9
E0123,03/03/2025,Work From Home,7
E0123,03/04/2025,PRESENT,8
E0123,05-03-2025,Present,8
E0123,06 Mar 2025,Present,9
E0123,2025-03-10,present,7.5
E0123,11 Mar 2025,Absent,
E0124,02-01-2025,present,7.5
E0124,07 Jan 2025,P,8
E0124,2025-01-08,present,9
E0124,10-01-2025,Present,9
E0124,01/13/2025,PRESENT,8
E0124,01/14/2025,P,7
E0124,15 Jan 2025,Present,9
E0124,01/16/2025,P,9
E0124,17 Jan 2025,A,
E0124,20-01-2025,PRESENT,7.5
E0124,01/21/2025,Present,9
E0124,2025-01-23,P,7
E0124,24-01-2025,present,8
E0124,2025-01-27,L,
E0124,2025-01-29,Work From Home,9
E0124,30-01-2025,Present,8
E0124,31-01-2025,PRESENT,7.5
E0124,02/03/2025,PRESENT,8
E0124,04 Feb 2025,P,8
E0124,02/06/2025,present,7
E0124,11-02-2025,present,8
E0124,12 Feb 2025,wfh,7.5
E0124,2025-02-13,Work From Home,8
E0124,2025-02-17,Present,7.5
E0124,2025-02-18,PRESENT,8
E0124,19-02-2025,PRESENT,8
E0124,02/20/2025,Present,8
E0124,2025-02-21,present,8
E0124,2025-02-24,Present,8
E0124,25-02-2025,P,8
E0124,26 Feb 2025,L,
E0124,02/27/2025,present,8
E0124,02/28/2025,present,7.5
E0124,03-03-2025,PRESENT,7.5
E0124,05 Mar 2025,leave,
E0124,06 Mar 2025,P,8
E0124,2025-03-11,present,8
E0124,03/12/2025,P,8
E0124,13 Mar 2025,present,7
E0124,03/14/2025,leave,
E0124,17-03-2025,P,8
E0124,18 Mar 2025,PRESENT,8
E0125,02-01-2025,PRESENT,7
E0125,06 Jan 2025,present,8
E0125,2025-01-07,Absent,
E0125,09 Jan 2025,Present,8
E0125,01/13/2025,Present,7
E0125,14-01-2025,present,7
E0125,16-01-2025,Absent,
E0125,2025-01-17,present,7.5
E0125,01/20/2025,present,8
E0125,2025-01-22,Present,8
E0125,24-01-2025,Present,7
E0125,27-01-2025,PRESENT,8
E0125,01/28/2025,absent,
E0125,30 Jan 2025,PRESENT,8
E0125,2025-02-03,PRESENT,8
E0125,02/04/2025,Present,8
E0125,05 Feb 2025,Leave,
E0125,02/07/2025,L,
E0125,02/10/2025,PRESENT,9
E0125,12-02-2025,Work From Home,8
E0125,2025-02-13,present,9
E0125,2025-02-17,present,8
E0125,2025-02-18,Present,8
E0125,19 Feb 2025,Present,9
E0125,02/21/2025,PRESENT,8
E0125,2025-02-25,PRESENT,7.5
E0125,27 Feb 2025,PRESENT,8
E0125,2025-02-28,Present,8
E0125,03-03-2025,PRESENT,8
E0125,04-03-2025,PRESENT,8
E0125,03/05/2025,present,8
E0125,03/06/2025,PRESENT,8
E0125,07 Mar 2025,PRESENT,9
E0125,2025-03-10,PRESENT,8
E0125,2025-03-11,PRESENT,8
E0125,2025-03-12,present,9
E0125,13 Mar 2025,Work From Home,8
E0125,03/17/2025,On Leave,
E0125,18-03-2025,absent,
E0125,20-03-2025,present,8
E0125,21-03-2025,P,8
E0125,2025-03-24,PRESENT,9
E0126,2025-01-03,present,8
E0126,01/06/2025,P,7.5
E0126,2025-01-07,Work From Home,8
E0126,2025-01-09,present,8
E0126,2025-01-13,PRESENT,9
E0126,01/15/2025,PRESENT,7.5
E0126,16-01-2025,PRESENT,8
E0126,2025-01-17,PRESENT,8
E0126,2025-01-20,present,8
E0126,01/21/2025,P,7.5
E0126,22-01-2025,PRESENT,8
E0126,23 Jan 2025,Present,8
E0126,27 Jan 2025,P,9
E0126,2025-01-28,WFH,8
E0126,01/29/2025,Present,8
E0126,31 Jan 2025,Work From Home,9
E0126,04-02-2025,P,7
E0126,05-02-2025,Present,9
E0126,06 Feb 2025,Present,8
E0126,07 Feb 2025,P,8
E0126,02/10/2025,P,9
E0126,02/11/2025,PRESENT,8
E0126,02/13/2025,present,8
E0126,2025-02-17,Work From Home,9
E0126,02/19/2025,Present,8
E0126,20-02-2025,present,8
E0126,02/21/2025,PRESENT,7
E0126,02/24/2025,P,8
E0126,26 Feb 2025,present,8
E0126,27-02-2025,P,8
E0126,28-02-2025,Present,7.5
E0126,03 Mar 2025,present,8
E0126,04-03-2025,present,8
E0126,05 Mar 2025,Work From Home,7.5
E0126,2025-03-06,L,
E0126,07-03-2025,P,8
E0126,2025-03-10,WFH,7
E0126,11-03-2025,present,8
E0126,2025-03-12,present,8
E0126,2025-03-14,Work From Home,8
E0126,03/17/2025,On Leave,
E0126,2025-03-18,PRESENT,8
E0127,2025-01-02,Present,9
E0127,03-01-2025,P,7.5
E0127,01/06/2025,Present,9
E0127,08 Jan 2025,A,
E0127,2025-01-09,A,
E0127,13-01-2025,present,7.5
E0127,01/14/2025,present,7.5
E0127,15-01-2025,Present,7
E0127,16-01-2025,present,8
E0127,2025-01-17,P,8
E0127,21 Jan 2025,Present,8
E0127,23 Jan 2025,present,8
E0127,24 Jan 2025,PRESENT,7
E0127,28 Jan 2025,Present,9
E0127,29-01-2025,Work From Home,7.5
E0127,30-01-2025,P,8
E0127,01/31/2025,P,8
E0127,2025-02-03,PRESENT,9
E0127,2025-02-05,P,8
E0127,06-02-2025,Present,8
E0127,07-02-2025,present,8
E0127,10-02-2025,A,
E0127,02/12/2025,present,8
E0127,13 Feb 2025,Absent,
E0127,2025-02-14,Present,9
E0127,18 Feb 2025,WFH,8
E0127,02/20/2025,Work From Home,8
E0127,02/21/2025,WFH,7
E0127,02/24/2025,absent,
E0127,02/26/2025,Absent,
E0127,27 Feb 2025,Present,8
E0127,28-02-2025,A,
E0127,03/03/2025,PRESENT,8
E0127,04 Mar 2025,Present,7
E0127,05 Mar 2025,PRESENT,7
E0127,03/06/2025,PRESENT,8
E0127,07-03-2025,present,9
E0127,10-03-2025,present,7.5
E0127,11-03-2025,P,8
E0127,12 Mar 2025,P,7
E0127,14-03-2025,P,9
E0127,2025-03-17,P,7
E0128,2025-01-02,P,7
E0128,01/03/2025,Work From Home,8
E0128,06 Jan 2025,PRESENT,7
E0128,08-01-2025,P,7
E0128,10 Jan 2025,PRESENT,8
E0128,01/14/2025,Present,7.5
E0128,15 Jan 2025,P,9
E0128,2025-01-16,L,
E0128,2025-01-17,Present,8
E0128,21-01-2025,present,7
E0128,01/22/2025,PRESENT,8
E0128,2025-01-24,PRESENT,8
E0128,28-01-2025,Absent,
E0128,2025-01-29,P,8
E0128,2025-01-31,PRESENT,8
E0128,02/03/2025,P,7.5
E0128,2025-02-05,present,8
E0128,02/06/2025,wfh,7
E0128,07 Feb 2025,PRESENT,9
E0128,02/10/2025,P,8
E0128,12 Feb 2025,present,8
E0128,13 Feb 2025,P,8
E0128,18 Feb 2025,present,8
E0128,02/19/2025,P,8
E0128,21 Feb 2025,Present,7
E0128,02/24/2025,P,7.5
E0128,02/25/2025,present,8
E0128,02/26/2025,present,7
E0128,2025-02-27,present,8
E0128,04 Mar 2025,Absent,
E0128,2025-03-05,Present,8
E0128,06 Mar 2025,P,8
E0128,03/07/2025,PRESENT,7
E0128,11 Mar 2025,Present,7
E0128,12 Mar 2025,PRESENT,8
E0128,13-03-2025,Present,8
E0128,03/14/2025,PRESENT,8
E0128,03/17/2025,Work From Home,8
E0128,18 Mar 2025,Present,8
E0128,03/20/2025,Present,9
E0128,21-03-2025,present,7.5
E0129,02-01-2025,L,
E0129,03 Jan 2025,PRESENT,8
E0129,01/06/2025,wfh,9
E0129,08 Jan 2025,P,7.5
E0129,09-01-2025,A,
E0129,2025-01-10,absent,
E0129,13 Jan 2025,Present,8
E0129,01/14/2025,P,7
E0129,15-01-2025,Present,8
E0129,16 Jan 2025,Present,7.5
E0129,17-01-2025,Present,7.5
E0129,2025-01-20,P,8
E0129,2025-01-21,WFH,8
E0129,2025-01-23,Present,7
E0129,27-01-2025,P,8
E0129,28 Jan 2025,P,9
E0129,29 Jan 2025,Present,7.5
E0129,01/30/2025,PRESENT,8
E0129,31 Jan 2025,PRESENT,8
E0129,03-02-2025,Present,8
E0129,04 Feb 2025,leave,
E0129,05-02-2025,P,8
E0129,06-02-2025,PRESENT,8
E0129,10 Feb 2025,Present,8
E0129,02/12/2025,P,9
E0129,02/13/2025,PRESENT,7
E0129,2025-02-14,present,8
E0129,2025-02-17,P,7
E0129,02/18/2025,PRESENT,8
E0129,19-02-2025,PRESENT,8
E0129,20 Feb 2025,present,8
E0129,21 Feb 2025,present,7
E0129,02/24/2025,Present,8
E0129,25 Feb 2025,P,7.5
E0129,26-02-2025,PRESENT,8
E0129,27 Feb 2025,present,8
E0129,03/04/2025,P,8
E0129,2025-03-05,PRESENT,7.5
E0129,06 Mar 2025,P,8
E0129,07 Mar 2025,P,8
E0129,11-03-2025,PRESENT,7.5
E0129,2025-03-12,Present,7.5
E0129,13 Mar 2025,present,8
E0130,2025-01-02,Present,8
E0130,2025-01-03,P,9
E0130,01/06/2025,present,8
E0130,2025-01-08,present,7.5
E0130,09 Jan 2025,Present,7.5
E0130,2025-01-10,Present,9
E0130,13-01-2025,present,7
E0130,2025-01-15,present,8
E0130,16-01-2025,PRESENT,8
E0130,01/17/2025,PRESENT,7.5
E0130,01/20/2025,PRESENT,7.5
E0130,2025-01-21,A,
E0130,23-01-2025,P,8
E0130,01/24/2025,Present,7.5
E0130,01/27/2025,P,9
E0130,01/29/2025,Present,9
E0130,30-01-2025,Present,8
E0130,31-01-2025,P,8
E0130,2025-02-03,P,7.5
E0130,2025-02-04,Present,9
E0130,05 Feb 2025,Present,8
E0130,06 Feb 2025,Present,9
E0130,02/10/2025,WFH,8
E0130,11 Feb 2025,wfh,8
E0130,02/12/2025,present,9
E0130,02/13/2025,P,8
E0130,14-02-2025,present,8
E0130,2025-02-17,WFH,8
E0130,02/18/2025,present,7
E0130,02/19/2025,Present,7.5
E0130,2025-02-20,PRESENT,7
E0130,21-02-2025,P,7.5
E0130,24-02-2025,Present,8
E0130,25-02-2025,present,8
E0130,2025-02-26,Present,8
E0130,2025-02-27,P,7
E0130,2025-02-28,present,9
E0130,03/03/2025,Present,8
E0130,03/04/2025,Absent,
E0130,05-03-2025,Present,8
E0130,06-03-2025,leave,
E0130,2025-03-07,present,9
E0130,2025-03-11,P,8
E0131,01/03/2025,Work From Home,8
E0131,06-01-2025,Present,8
E0131,2025-01-08,Present,9
E0131,10-01-2025,present,7
E0131,2025-01-14,Work From Home,7
E0131,2025-01-15,P,8
E0131,2025-01-17,P,7
E0131,21-01-2025,Present,9
E0131,22-01-2025,PRESENT,8
E0131,23-01-2025,present,8
E0131,24-01-2025,P,9
E0131,27 Jan 2025,Present,8
E0131,28-01-2025,PRESENT,8
E0131,29 Jan 2025,P,8
E0131,30-01-2025,present,8
E0131,31 Jan 2025,present,9
E0131,02/03/2025,PRESENT,8
E0131,2025-02-04,PRESENT,8
E0131,05-02-2025,present,9
E0131,06 Feb 2025,P,8
E0131,2025-02-07,PRESENT,8
E0131,10 Feb 2025,Present,8
E0131,12 Feb 2025,Present,8
E0131,2025-02-14,Present,8
E0131,17 Feb 2025,PRESENT,8
E0131,02/18/2025,PRESENT,8
E0131,19-02-2025,Present,8
E0131,21-02-2025,present,7
E0131,24 Feb 2025,present,7.5
E0131,02/26/2025,present,7
E0131,02/27/2025,P,7
E0131,03/03/2025,P,9
E0131,2025-03-04,On Leave,
E0131,2025-03-05,PRESENT,8
E0131,2025-03-06,Present,8
E0131,03/07/2025,Present,9
E0131,11 Mar 2025,present,8
E0131,03/12/2025,Present,8
E0131,03/13/2025,PRESENT,7.5
E0131,03/14/2025,Present,8
E0131,17 Mar 2025,present,7
E0131,2025-03-18,P,8
E0131,20 Mar 2025,present,8
E0132,01/02/2025,P,7.5
E0132,03 Jan 2025,PRESENT,9
E0132,01/06/2025,Present,7.5
E0132,07 Jan 2025,P,9
E0132,01/09/2025,Leave,
E0132,10-01-2025,PRESENT,8
E0132,13-01-2025,Present,8
E0132,15-01-2025,Present,9
E0132,2025-01-16,present,8
E0132,17 Jan 2025,Present,8
E0132,20 Jan 2025,present,8
E0132,2025-01-21,absent,
E0132,2025-01-22,present,7.5
E0132,23-01-2025,P,7.5
E0132,24 Jan 2025,On Leave,
E0132,27-01-2025,Present,7
E0132,28-01-2025,P,9
E0132,01/29/2025,A,
E0132,2025-01-31,Present,7
E0132,03-02-2025,Leave,
E0132,02/04/2025,P,9
E0132,02/05/2025,P,8
E0132,2025-02-06,Present,7.5
E0132,07-02-2025,present,7
E0132,02/10/2025,PRESENT,7
E0132,11-02-2025,Present,8
E0132,2025-02-12,Present,8
E0132,14 Feb 2025,PRESENT,7
E0132,02/17/2025,P,8
E0132,2025-02-18,Present,8
E0132,02/20/2025,P,7.5
E0132,2025-02-25,Present,8
E0132,2025-02-26,P,8
E0132,28-02-2025,present,7.5
E0132,03/03/2025,PRESENT,7
E0132,05 Mar 2025,WFH,7
E0132,2025-03-06,P,8
E0132,07-03-2025,wfh,9
E0132,10-03-2025,Work From Home,7.5
E0132,2025-03-11,P,9
E0132,2025-03-12,Present,7.5
E0132,13-03-2025,P,8
E0132,14 Mar 2025,PRESENT,8
E0132,2025-03-17,L,
E0133,01/02/2025,P,7
E0133,06-01-2025,Work From Home,8
E0133,07 Jan 2025,present,9
E0133,01/08/2025,PRESENT,8
E0133,09 Jan 2025,Absent,
E0133,10-01-2025,Present,8
E0133,13-01-2025,Work From Home,8
E0133,2025-01-14,Work From Home,8
E0133,15 Jan 2025,Work From Home,8
E0133,2025-01-17,present,7.5
E0133,20-01-2025,present,7.5
E0133,01/22/2025,Present,7.5
E0133,2025-01-23,Present,7
E0133,01/24/2025,P,8
E0133,27 Jan 2025,wfh,8
E0133,2025-01-28,P,7.5
E0133,30 Jan 2025,present,8
E0133,2025-01-31,WFH,9
E0133,02/03/2025,WFH,8
E0133,05 Feb 2025,P,8
E0133,2025-02-06,Present,7.5
E0133,07 Feb 2025,absent,
E0133,10-02-2025,PRESENT,8
E0133,12 Feb 2025,leave,
E0133,02/13/2025,Present,8
E0133,2025-02-14,present,8
E0133,17-02-2025,P,7
E0133,18 Feb 2025,PRESENT,8
E0133,02/19/2025,On Leave,
E0133,20-02-2025,P,9
E0133,2025-02-24,wfh,7.5
E0133,25-02-2025,Present,8
E0133,26-02-2025,Present,7
E0133,27-02-2025,Absent,
E0133,28-02-2025,absent,
E0133,03/03/2025,L,
E0133,04-03-2025,A,
E0133,05-03-2025,WFH,7
E0133,2025-03-06,present,8
E0133,03/11/2025,present,9
E0133,12-03-2025,PRESENT,8
E0133,03/14/2025,P,9
E0133,17-03-2025,wfh,8
E0133,03/18/2025,Present,8
E0133,19 Mar 2025,present,7
E0133,03/20/2025,P,7
E0133,21-03-2025,P,8
E0134,01/03/2025,P,8
E0134,2025-01-07,L,
E0134,01/08/2025,Absent,
E0134,01/09/2025,present,9
E0134,10 Jan 2025,present,9
E0134,2025-01-13,present,8
E0134,01/14/2025,On Leave,
E0134,2025-01-15,P,8
E0134,16 Jan 2025,PRESENT,7.5
E0134,20-01-2025,present,7.5
E0134,22 Jan 2025,Present,8
E0134,2025-01-24,PRESENT,8
E0134,27 Jan 2025,present,8
E0134,28-01-2025,PRESENT,8
E0134,01/29/2025,PRESENT,8
E0134,31 Jan 2025,P,7.5
E0134,2025-02-03,present,8
E0134,2025-02-04,Present,7.5
E0134,02/05/2025,P,8
E0134,2025-02-07,wfh,7.5
E0134,02/10/2025,Present,8
E0134,11-02-2025,PRESENT,9
E0134,12 Feb 2025,present,8
E0134,2025-02-13,P,7.5
E0134,17-02-2025,Leave,
E0134,02/18/2025,PRESENT,9
E0134,19-02-2025,Present,8
E0134,02/20/2025,present,7
E0134,21 Feb 2025,present,8
E0134,02/24/2025,P,9
E0134,25 Feb 2025,P,7.5
E0134,2025-02-26,PRESENT,8
E0134,27-02-2025,P,7.5
E0134,2025-02-28,Present,8
E0134,03/03/2025,Present,8
E0134,05 Mar 2025,P,7.5
E0134,2025-03-06,PRESENT,8
E0134,2025-03-07,Present,7
E0134,03/10/2025,PRESENT,9
E0134,11-03-2025,present,7.5
E0134,03/12/2025,Present,8
E0134,03/13/2025,Present,7.5
E0134,2025-03-14,present,9
E0134,17-03-2025,Work From Home,7.5
